seqnames	start	end	width	strand	Protein.product	Protein.name	GenBank.Accn	RefSeq.Accn	CLR	alpha	CLR_window_size	highest_CLR	species
Supercontig_3.5	36347	36408	62	-	XP_012049606.1	translation machinery-associated protein 16	CP003824.1	NC_026749.1	2.351859	0.001989423	1816	1.9458896	Neoformans
Supercontig_3.5	43672	45488	1817	+	XP_012049601.1	vacuolar protein, variant 1	CP003824.1	NC_026749.1	8.457208	0.008470558	1816	1.9458896	Neoformans
Supercontig_3.5	43672	45488	1817	+	XP_012049602.1	vacuolar protein, variant 2	CP003824.1	NC_026749.1	8.457208	0.008470558	1816	1.9458896	Neoformans
Supercontig_3.5	49120	49752	633	-	XP_012048900.1	hypothetical protein CNAG_06861	CP003824.1	NC_026749.1	2.5876	0.01959409	1816	1.9458896	Neoformans
Supercontig_3.5	85438	85723	286	-	XP_012049593.1	hypothetical protein CNAG_06846	CP003824.1	NC_026749.1	1.965142	0.01320418	1816	1.9458896	Neoformans
Supercontig_3.5	86262	87254	993	+	XP_012048905.1	STE/STE11/CDC15 protein kinase	CP003824.1	NC_026749.1	1.965142	0.01320418	1816	1.9458896	Neoformans
Supercontig_3.5	140322	141732	1411	+	XP_012049576.1	solute carrier family 36 (proton-coupled amino acid transporter)	CP003824.1	NC_026749.1	2.890526	0.06825448	1816	1.9458896	Neoformans
Supercontig_3.5	145363	145721	359	+	XP_012049574.1	hypothetical protein CNAG_06827	CP003824.1	NC_026749.1	6.030547	0.006562556	1816	1.9458896	Neoformans
Supercontig_3.5	146447	147179	733	+	XP_012049573.1	hypothetical protein CNAG_06826	CP003824.1	NC_026749.1	6.030547	0.006562556	1816	1.9458896	Neoformans
Supercontig_3.5	159891	160709	819	-	XP_012048912.1	ferric reductase transmembrane component 4	CP003824.1	NC_026749.1	4.678359	0.0150924	1816	1.9458896	Neoformans
Supercontig_3.5	159891	160673	783	-	XP_012049570.1	ferric reductase transmembrane component 4, variant	CP003824.1	NC_026749.1	4.678359	0.0150924	1816	1.9458896	Neoformans
Supercontig_3.5	203473	203924	452	+	XP_012049559.1	hypothetical protein CNAG_06810	CP003824.1	NC_026749.1	2.042569	0.002456659	1816	1.9458896	Neoformans
Supercontig_3.5	204581	205289	709	-	XP_012049558.1	IKS protein kinase	CP003824.1	NC_026749.1	2.042569	0.002456659	1816	1.9458896	Neoformans
Supercontig_3.5	210557	210736	180	-	XP_012049556.1	hypothetical protein CNAG_06807	CP003824.1	NC_026749.1	13.71395	0.000686998	1816	1.9458896	Neoformans
Supercontig_3.5	210736	211580	845	-	XP_012049556.1	hypothetical protein CNAG_06807	CP003824.1	NC_026749.1	13.64072	0.001372244	1816	1.9458896	Neoformans
Supercontig_3.5	212295	212552	258	+	XP_012049555.1	electron transfer flavoprotein alpha subunit	CP003824.1	NC_026749.1	13.64072	0.001372244	1816	1.9458896	Neoformans
Supercontig_3.5	212552	213721	1170	+	XP_012049555.1	electron transfer flavoprotein alpha subunit	CP003824.1	NC_026749.1	7.736877	0.01318162	1816	1.9458896	Neoformans
Supercontig_3.5	236159	237873	1715	+	XP_012049620.1	STE/STE11 protein kinase	CP003824.1	NC_026749.1	3.145772	0.002332306	1816	1.9458896	Neoformans
Supercontig_3.5	265214	266323	1110	+	XP_012048924.1	hypothetical protein CNAG_01457	CP003824.1	NC_026749.1	2.557689	0.3148844	1816	1.9458896	Neoformans
Supercontig_3.5	270550	270662	113	+	XP_012048926.1	large subunit ribosomal protein L39	CP003824.1	NC_026749.1	5.318833	0.001692825	1816	1.9458896	Neoformans
Supercontig_3.5	272511	274293	1783	-	XP_012049551.1	transcription factor STE12	CP003824.1	NC_026749.1	2.76383	0.0009057699	1816	1.9458896	Neoformans
Supercontig_3.5	274293	275730	1438	-	XP_012049551.1	transcription factor STE12	CP003824.1	NC_026749.1	6.03495	0.0007465339	1816	1.9458896	Neoformans
Supercontig_3.5	277218	277511	294	-	XP_012049634.1	hypothetical protein CNAG_07412	CP003824.1	NC_026749.1	4.779671	0.002259215	1816	1.9458896	Neoformans
Supercontig_3.5	319691	320945	1255	-	XP_012049636.1	hypothetical protein CNAG_07415	CP003824.1	NC_026749.1	4.92554	0.004975684	1816	1.9458896	Neoformans
Supercontig_3.5	379996	380994	999	+	XP_012048942.1	hypothetical protein CNAG_01411	CP003824.1	NC_026749.1	6.085612	0.01070254	1815	1.9458896	Neoformans
Supercontig_3.5	386880	388696	1817	+	XP_012049525.1	PH and SEC7 domain-containing protein	CP003824.1	NC_026749.1	2.100748	0.01313758	1816	1.9458896	Neoformans
Supercontig_3.5	417751	418187	437	+	XP_012048947.1	hypothetical protein CNAG_07093	CP003824.1	NC_026749.1	2.368842	0.09870859	1816	1.9458896	Neoformans
Supercontig_3.5	418428	419470	1043	-	XP_012049640.1	hypothetical protein CNAG_07420	CP003824.1	NC_026749.1	2.368842	0.09870859	1816	1.9458896	Neoformans
Supercontig_3.5	444989	445484	496	-	XP_012048951.1	hypothetical protein CNAG_01381, partial	CP003824.1	NC_026749.1	2.723268	0.02575718	1816	1.9458896	Neoformans
Supercontig_3.5	455885	457701	1817	+	XP_012049503.1	stress response protein NST1, variant	CP003824.1	NC_026749.1	2.290343	0.01298961	1816	1.9458896	Neoformans
Supercontig_3.5	455885	457701	1817	+	XP_012049502.1	stress response protein NST1	CP003824.1	NC_026749.1	2.290343	0.01298961	1816	1.9458896	Neoformans
Supercontig_3.5	461333	462846	1514	-	XP_012048953.1	hypothetical protein CNAG_01375	CP003824.1	NC_026749.1	3.908045	0.02565062	1816	1.9458896	Neoformans
Supercontig_3.5	475949	477676	1728	-	XP_012048956.1	hypothetical protein CNAG_01370	CP003824.1	NC_026749.1	1.986525	0.03093596	1816	1.9458896	Neoformans
Supercontig_3.5	481308	483124	1817	+	XP_012049498.1	hypothetical protein CNAG_01368	CP003824.1	NC_026749.1	3.703297	0.001550343	1816	1.9458896	Neoformans
Supercontig_3.5	483124	483301	178	+	XP_012049498.1	hypothetical protein CNAG_01368	CP003824.1	NC_026749.1	3.006923	0.001007478	1816	1.9458896	Neoformans
Supercontig_3.5	483547	484940	1394	-	XP_012048958.1	hypothetical protein CNAG_01367	CP003824.1	NC_026749.1	3.006923	0.001007478	1816	1.9458896	Neoformans
Supercontig_3.5	591908	592079	172	+	XP_012049644.1	hypothetical protein CNAG_07425	CP003824.1	NC_026749.1	10.24014	0.00499892	1816	1.9458896	Neoformans
Supercontig_3.5	595710	596849	1140	+	XP_012048976.1	hypothetical protein CNAG_01324	CP003824.1	NC_026749.1	6.652875	0.1195921	1816	1.9458896	Neoformans
Supercontig_3.5	596965	597526	562	-	XP_012049471.1	ubiquinol-cytochrome c reductase subunit 7	CP003824.1	NC_026749.1	6.652875	0.1195921	1816	1.9458896	Neoformans
Supercontig_3.5	610238	610606	369	+	XP_012049466.1	replication factor A2	CP003824.1	NC_026749.1	4.191821	0.01077087	1816	1.9458896	Neoformans
Supercontig_3.5	610846	612054	1209	+	XP_012048979.1	protein transporter	CP003824.1	NC_026749.1	4.191821	0.01077087	1816	1.9458896	Neoformans
Supercontig_3.5	619695	620883	1189	+	XP_012049645.1	CK1/CK1/CK1-D protein kinase	CP003824.1	NC_026749.1	2.155696	0.03846495	1816	1.9458896	Neoformans
Supercontig_3.5	622949	623253	305	-	XP_012049463.1	nucleolar protein	CP003824.1	NC_026749.1	2.713871	0.05971744	1816	1.9458896	Neoformans
Supercontig_3.5	623462	624325	864	+	XP_012049462.1	arf/Sar family protein	CP003824.1	NC_026749.1	2.713871	0.05971744	1816	1.9458896	Neoformans
Supercontig_3.5	624613	624765	153	-	XP_012049461.1	protein NRD1	CP003824.1	NC_026749.1	2.713871	0.05971744	1816	1.9458896	Neoformans
Supercontig_3.5	675611	677427	1817	-	XP_012048993.1	pol II transcription elongation factor	CP003824.1	NC_026749.1	5.097572	0.01990532	1816	1.9458896	Neoformans
Supercontig_3.5	709097	710113	1017	-	XP_012049436.1	phospholipid-translocating ATPase, variant	CP003824.1	NC_026749.1	2.441552	0.02043176	1816	1.9458896	Neoformans
Supercontig_3.5	757327	757599	273	-	XP_012049426.1	vacuolar transporter chaperone 4	CP003824.1	NC_026749.1	2.626006	0.01974319	1816	1.9458896	Neoformans
Supercontig_3.5	757895	759143	1249	-	XP_012049425.1	guanine nucleotide-binding protein subunit beta	CP003824.1	NC_026749.1	2.626006	0.01974319	1816	1.9458896	Neoformans
Supercontig_3.5	759143	759144	2	-	XP_012049425.1	guanine nucleotide-binding protein subunit beta	CP003824.1	NC_026749.1	6.553764	0.00800838	1816	1.9458896	Neoformans
Supercontig_3.5	759327	760959	1633	-	XP_012049003.1	myosin I binding protein	CP003824.1	NC_026749.1	6.553764	0.00800838	1816	1.9458896	Neoformans
Supercontig_3.5	780934	782750	1817	+	XP_012049006.1	hypothetical protein CNAG_01258	CP003824.1	NC_026749.1	2.288908	0.01685269	1816	1.9458896	Neoformans
Supercontig_3.5	795508	796818	1311	-	XP_012049420.1	thiosulfate/3-mercaptopyruvate sulfurtransferase	CP003824.1	NC_026749.1	3.352906	0.01079427	1816	1.9458896	Neoformans
Supercontig_3.5	850166	851755	1590	+	XP_012049406.1	DNA-directed RNA polymerase II subunit RPB2, variant	CP003824.1	NC_026749.1	2.11086	0.03267175	1816	1.9458896	Neoformans
Supercontig_3.5	850166	851755	1590	+	XP_012049014.1	DNA-directed RNA polymerase II subunit RPB2	CP003824.1	NC_026749.1	2.11086	0.03267175	1816	1.9458896	Neoformans
Supercontig_3.5	855386	857202	1817	+	XP_012049015.1	spore wall assembly-associated protein	CP003824.1	NC_026749.1	3.555644	0.01658667	1816	1.9458896	Neoformans
Supercontig_3.5	888073	889050	978	-	XP_012049399.1	hypothetical protein CNAG_01222	CP003824.1	NC_026749.1	1.953996	0.01775892	1816	1.9458896	Neoformans
Supercontig_3.5	889278	889889	612	+	XP_012049398.1	di-trans,poly-cis-decaprenylcistransferase	CP003824.1	NC_026749.1	1.953996	0.01775892	1816	1.9458896	Neoformans
Supercontig_3.5	895337	896593	1257	+	XP_012049647.1	hypothetical protein CNAG_07433	CP003824.1	NC_026749.1	3.606268	0.03028332	1816	1.9458896	Neoformans
Supercontig_3.5	896777	897153	377	-	XP_012049396.1	protein MPE1	CP003824.1	NC_026749.1	3.606268	0.03028332	1816	1.9458896	Neoformans
Supercontig_3.5	900784	901197	414	+	XP_012049019.1	hypothetical protein CNAG_01215	CP003824.1	NC_026749.1	5.196587	0.02093818	1816	1.9458896	Neoformans
Supercontig_3.5	966157	966160	4	-	XP_012049379.1	vesicle transporter SEC22	CP003824.1	NC_026749.1	2.387013	0.02116018	1816	1.9458896	Neoformans
Supercontig_3.5	966446	967973	1528	+	XP_012049378.1	DNA-directed RNA polymerase I subunit RPA1	CP003824.1	NC_026749.1	2.387013	0.02116018	1816	1.9458896	Neoformans
Supercontig_3.5	977053	978242	1190	+	XP_012049375.1	hypothetical protein CNAG_01186	CP003824.1	NC_026749.1	3.967683	0.008753417	1816	1.9458896	Neoformans
Supercontig_3.5	978637	978869	233	+	XP_012049374.1	hsp70-like protein	CP003824.1	NC_026749.1	3.967683	0.008753417	1816	1.9458896	Neoformans
Supercontig_3.5	1004265	1004292	28	+	XP_012049364.1	hypothetical protein CNAG_01174	CP003824.1	NC_026749.1	2.73026	0.01485936	1816	1.9458896	Neoformans
Supercontig_3.5	1027898	1029646	1749	+	XP_012049034.1	D-erythro-sphingosine kinase	CP003824.1	NC_026749.1	4.204562	0.02887689	1816	1.9458896	Neoformans
Supercontig_3.5	1111431	1112143	713	+	XP_012049047.1	nuclear distribution protein PAC1	CP003824.1	NC_026749.1	2.127938	0.003834033	1816	1.9458896	Neoformans
Supercontig_3.5	1112268	1113247	980	-	XP_012049337.1	hypothetical protein CNAG_01134	CP003824.1	NC_026749.1	2.127938	0.003834033	1816	1.9458896	Neoformans
Supercontig_3.5	1115062	1116037	976	-	XP_012049337.1	hypothetical protein CNAG_01134	CP003824.1	NC_026749.1	2.576837	0.00940432	1816	1.9458896	Neoformans
Supercontig_3.5	1118694	1119109	416	+	XP_012049335.1	nucleolar protein 6	CP003824.1	NC_026749.1	2.147684	0.02671857	1816	1.9458896	Neoformans
Supercontig_3.5	1119466	1119719	254	-	XP_012049334.1	hypothetical protein CNAG_01131	CP003824.1	NC_026749.1	2.147684	0.02671857	1816	1.9458896	Neoformans
Supercontig_3.5	1127774	1127880	107	-	XP_012049332.1	lanosterol synthase	CP003824.1	NC_026749.1	2.418924	0.01334213	1816	1.9458896	Neoformans
Supercontig_3.5	1128147	1129462	1316	-	XP_012049049.1	hydroxyacylglutathione hydrolase	CP003824.1	NC_026749.1	2.418924	0.01334213	1816	1.9458896	Neoformans
Supercontig_3.5	1136853	1138669	1817	-	XP_012049051.1	guanine nucleotide exchange protein for ADP-robosylation factor	CP003824.1	NC_026749.1	6.655485	0.0009318865	1816	1.9458896	Neoformans
Supercontig_3.5	1138669	1139266	598	-	XP_012049051.1	guanine nucleotide exchange protein for ADP-robosylation factor	CP003824.1	NC_026749.1	3.337824	0.0007683079	1816	1.9458896	Neoformans
Supercontig_3.5	1140521	1142301	1781	+	XP_012049331.1	hypothetical protein CNAG_01125	CP003824.1	NC_026749.1	3.058071	0.004377699	1816	1.9458896	Neoformans
Supercontig_3.5	1184067	1184415	349	-	XP_012049057.1	translation initiation factor 3 subunit K	CP003824.1	NC_026749.1	6.47079	0.004327237	1816	1.9458896	Neoformans
Supercontig_3.5	1185539	1185883	345	-	XP_012049321.1	hypothetical protein CNAG_01109	CP003824.1	NC_026749.1	6.47079	0.004327237	1816	1.9458896	Neoformans
Supercontig_3.5	1185883	1186194	312	-	XP_012049321.1	hypothetical protein CNAG_01109	CP003824.1	NC_026749.1	8.735751	0.004592413	1816	1.9458896	Neoformans
Supercontig_3.5	1193147	1193784	638	-	XP_012049058.1	phosphatidylinositol glycan, class A	CP003824.1	NC_026749.1	5.662818	0.008018276	1816	1.9458896	Neoformans
Supercontig_3.5	1193990	1194963	974	+	XP_012049319.1	V-type H -transporting ATPase subunit I	CP003824.1	NC_026749.1	5.662818	0.008018276	1816	1.9458896	Neoformans
Supercontig_3.5	1204042	1204287	246	+	XP_012049059.1	splicing factor 3A subunit 2	CP003824.1	NC_026749.1	2.357659	0.01055373	1816	1.9458896	Neoformans
Supercontig_3.5	1255581	1256704	1124	-	XP_012049067.1	hypothetical protein CNAG_01081	CP003824.1	NC_026749.1	2.26883	0.009785478	1816	1.9458896	Neoformans
Supercontig_3.5	1276679	1276765	87	-	XP_012049069.1	hypothetical protein CNAG_01073	CP003824.1	NC_026749.1	4.142093	0.01009731	1816	1.9458896	Neoformans
Supercontig_3.5	1277358	1278495	1138	+	XP_012049294.1	amidase	CP003824.1	NC_026749.1	4.142093	0.01009731	1816	1.9458896	Neoformans
Supercontig_3.5	1312997	1314259	1263	-	XP_012049289.1	hypothetical protein CNAG_01060	CP003824.1	NC_026749.1	3.491925	0.003137489	1816	1.9458896	Neoformans
Supercontig_3.5	1314602	1314813	212	+	XP_012049288.1	vacuolar membrane protein, variant	CP003824.1	NC_026749.1	3.491925	0.003137489	1816	1.9458896	Neoformans
Supercontig_3.5	1322077	1323893	1817	-	XP_012049656.1	hypothetical protein CNAG_07444	CP003824.1	NC_026749.1	2.042409	0.1235811	1816	1.9458896	Neoformans
Supercontig_3.5	1366829	1367475	647	-	XP_012049277.1	carboxypeptidase D	CP003824.1	NC_026749.1	2.468798	0.60079	1816	1.9458896	Neoformans
Supercontig_3.5	1396529	1398111	1583	-	XP_012049089.1	impact family protein	CP003824.1	NC_026749.1	2.716448	0.02596411	1816	1.9458896	Neoformans
Supercontig_3.5	1396529	1398111	1583	-	XP_012049267.1	impact family protein, variant	CP003824.1	NC_026749.1	2.716448	0.02596411	1816	1.9458896	Neoformans
Supercontig_3.5	1398294	1398345	52	+	XP_012049090.1	hypothetical protein CNAG_01028	CP003824.1	NC_026749.1	2.716448	0.02596411	1816	1.9458896	Neoformans
Supercontig_3.5	1405036	1405609	574	-	XP_012049265.1	hypothetical protein CNAG_01025	CP003824.1	NC_026749.1	3.439146	0.01841351	1816	1.9458896	Neoformans
Supercontig_3.5	1415095	1416317	1223	+	XP_012049260.1	hypothetical protein CNAG_01020	CP003824.1	NC_026749.1	2.439831	0.01411554	1815	1.9458896	Neoformans
Supercontig_3.5	1441927	1442643	717	-	XP_012049254.1	hypothetical protein CNAG_01010	CP003824.1	NC_026749.1	2.138916	0.009302103	1816	1.9458896	Neoformans
Supercontig_3.5	1443652	1443743	92	+	XP_012049252.1	hypothetical protein CNAG_01009	CP003824.1	NC_026749.1	2.138916	0.009302103	1816	1.9458896	Neoformans
Supercontig_3.5	1454639	1456455	1817	+	XP_012049099.1	hypothetical protein CNAG_01004	CP003824.1	NC_026749.1	4.961981	0.06427537	1816	1.9458896	Neoformans
Supercontig_3.5	1458270	1460085	1816	+	XP_012049247.1	NADPH-ferrihemoprotein reductase	CP003824.1	NC_026749.1	2.441624	0.04629546	1815	1.9458896	Neoformans
Supercontig_3.5	1476430	1478246	1817	-	XP_012049103.1	hypothetical protein CNAG_00998	CP003824.1	NC_026749.1	2.774917	0.03873428	1816	1.9458896	Neoformans
Supercontig_3.5	1512903	1514081	1179	+	XP_012049228.1	hypothetical protein CNAG_00981	CP003824.1	NC_026749.1	2.6297	0.02319573	1816	1.9458896	Neoformans
Supercontig_3.5	1517917	1518196	280	+	XP_012049224.1	solute carrier family 31 (copper transporter), member 1, variant 3	CP003824.1	NC_026749.1	2.61903	0.00981483	1816	1.9458896	Neoformans
Supercontig_3.5	1517917	1518196	280	+	XP_012049107.1	solute carrier family 31 (copper transporter), member 1	CP003824.1	NC_026749.1	2.61903	0.00981483	1816	1.9458896	Neoformans
Supercontig_3.5	1517917	1518196	280	+	XP_012049225.1	solute carrier family 31 (copper transporter), member 1, variant 1	CP003824.1	NC_026749.1	2.61903	0.00981483	1816	1.9458896	Neoformans
Supercontig_3.5	1517917	1518196	280	+	XP_012049226.1	solute carrier family 31 (copper transporter), member 1, variant 2	CP003824.1	NC_026749.1	2.61903	0.00981483	1816	1.9458896	Neoformans
Supercontig_3.5	1521828	1522784	957	+	XP_012049222.1	VHS domain-containing protein	CP003824.1	NC_026749.1	2.266524	0.02108036	1816	1.9458896	Neoformans
Supercontig_3.5	1523449	1523644	196	+	XP_012049221.1	carbamoyl-phosphate synthase, small subunit	CP003824.1	NC_026749.1	2.266524	0.02108036	1816	1.9458896	Neoformans
Supercontig_3.5	1534539	1535021	483	-	XP_012049217.1	vacuolar fusion protein MON1	CP003824.1	NC_026749.1	2.197591	0.07025581	1816	1.9458896	Neoformans
Supercontig_3.5	1581753	1583569	1817	+	XP_012049211.1	exosome complex exonuclease DIS3/RRP44	CP003824.1	NC_026749.1	2.311156	0.01030527	1816	1.9458896	Neoformans
Supercontig_3.5	1583569	1585029	1461	+	XP_012049211.1	exosome complex exonuclease DIS3/RRP44	CP003824.1	NC_026749.1	2.693066	0.01983075	1816	1.9458896	Neoformans
Supercontig_3.5	1737922	1738641	720	-	XP_012049139.1	hypothetical protein CNAG_07453	CP003824.1	NC_026749.1	5.034236	0.009382938	1816	1.9458896	Neoformans
Supercontig_3.5	1739305	1739677	373	+	XP_012049671.1	hypothetical protein CNAG_07983	CP003824.1	NC_026749.1	5.034236	0.009382938	1816	1.9458896	Neoformans
Supercontig_3.5	1739849	1740536	688	-	XP_012049660.1	hypothetical protein CNAG_07454	CP003824.1	NC_026749.1	2.235245	0.1339164	1815	1.9458896	Neoformans
Supercontig_3.5	1792399	1793091	693	+	XP_012049148.1	hypothetical protein CNAG_07456	CP003824.1	NC_026749.1	2.589544	0.001641637	1816	1.9458896	Neoformans
Supercontig_3.5	1796289	1796860	572	+	XP_012049149.1	hypothetical protein CNAG_07457	CP003824.1	NC_026749.1	2.616997	0.001608582	1816	1.9458896	Neoformans
Supercontig_3.5	1798155	1798487	333	-	XP_012049664.1	hypothetical protein CNAG_07458	CP003824.1	NC_026749.1	3.474833	0.004874894	1816	1.9458896	Neoformans
Supercontig_3.6	2302	2876	575	+	XP_012049672.1	hypothetical protein CNAG_02558	CP003825.1	NC_026750.1	2.879596	0.001354644	1423	1.6664486	Neoformans
Supercontig_3.6	3409	3725	317	-	XP_012049673.1	fungal specific transcription factor	CP003825.1	NC_026750.1	2.879596	0.001354644	1423	1.6664486	Neoformans
Supercontig_3.6	63481	64578	1098	+	XP_012050214.1	hypothetical protein CNAG_02533	CP003825.1	NC_026750.1	4.270179	0.05304731	1423	1.6664486	Neoformans
Supercontig_3.6	77708	78208	501	+	XP_012050210.1	hypothetical protein CNAG_02528	CP003825.1	NC_026750.1	2.587003	0.02508233	1422	1.6664486	Neoformans
Supercontig_3.6	78964	79130	167	-	XP_012049682.1	multidrug transporter	CP003825.1	NC_026750.1	2.587003	0.02508233	1422	1.6664486	Neoformans
Supercontig_3.6	101444	101896	453	+	XP_012050205.1	solute carrier family 25 (mitochondrial iron transporter), member 28/37	CP003825.1	NC_026750.1	2.035281	0.859066	1423	1.6664486	Neoformans
Supercontig_3.6	133790	134618	829	+	XP_012049689.1	hypothetical protein CNAG_02509	CP003825.1	NC_026750.1	3.2609	0.002833895	1422	1.6664486	Neoformans
Supercontig_3.6	136042	136694	653	+	XP_012050193.1	hypothetical protein CNAG_02508	CP003825.1	NC_026750.1	1.870727	0.09880341	1423	1.6664486	Neoformans
Supercontig_3.6	136977	137465	489	-	XP_012050192.1	translation initiation factor 3 subunit H	CP003825.1	NC_026750.1	1.870727	0.09880341	1423	1.6664486	Neoformans
Supercontig_3.6	137465	138342	878	-	XP_012050192.1	translation initiation factor 3 subunit H	CP003825.1	NC_026750.1	1.999138	0.05665695	1423	1.6664486	Neoformans
Supercontig_3.6	138743	138888	146	-	XP_012050191.1	3,4-dihydroxy-2-butanone-4-phosphate synthase	CP003825.1	NC_026750.1	1.999138	0.05665695	1423	1.6664486	Neoformans
Supercontig_3.6	146001	147424	1424	-	XP_012050187.1	ATP-dependent RNA helicase DBP3	CP003825.1	NC_026750.1	2.257388	0.02176433	1423	1.6664486	Neoformans
Supercontig_3.6	187261	188372	1112	-	XP_012049695.1	3-hydroxy acyl-CoA dehydratase	CP003825.1	NC_026750.1	2.505421	0.04368133	1422	1.6664486	Neoformans
Supercontig_3.6	188521	188683	163	-	XP_012049696.1	translation initiation factor 2 subunit 2	CP003825.1	NC_026750.1	2.505421	0.04368133	1422	1.6664486	Neoformans
